Time,Date,Dayoftheweek,CarCount,BikeCount,BusCount,TruckCount,Total,Traffic Situation
10:30,5,Sunday,91,16,28,9,144,High
10:45,5,Sunday,25,9,10,28,72,Normal
11:00,5,Sunday,37,5,12,29,83,Normal
11:15,5,Sunday,55,6,12,29,102,Normal
11:30,5,Sunday,49,8,8,26,91,Normal
11:45,5,Sunday,69,9,3,20,101,Normal
12:00,5,Sunday,38,6,6,24,74,Normal
12:15,5,Sunday,40,8,12,21,81,Normal
12:30,5,Sunday,53,5,3,20,81,Normal
12:45,5,Sunday,21,8,4,28,61,Normal
13:00,5,Sunday,24,7,4,20,55,Normal
13:15,5,Sunday,47,24,24,9,104,Normal
13:30,5,Sunday,90,30,32,8,160,High
13:45,5,Sunday,120,21,22,14,177,High
14:00,5,Sunday,120,12,40,13,185,High
14:15,5,Sunday,66,14,21,7,108,Normal
14:30,5,Sunday,89,24,12,6,131,Normal
14:45,5,Sunday,80,17,16,5,118,Normal
15:00,5,Sunday,114,21,10,9,154,Normal
15:15,5,Sunday,94,20,7,10,131,Normal
15:30,5,Sunday,70,18,28,5,121,High
15:45,5,Sunday,56,17,15,8,96,Low
16:00,5,Sunday,141,15,20,6,182,High
16:15,5,Sunday,150,19,46,7,222,High
16:30,5,Sunday,119,37,22,8,186,High
16:45,5,Sunday,144,14,44,5,207,High
17:00,5,Sunday,110,25,46,6,187,High
17:15,5,Sunday,138,15,31,10,194,High
17:30,5,Sunday,140,35,41,5,221,High
17:45,5,Sunday,103,24,28,8,163,High
18:00,5,Sunday,142,27,30,5,204,High
18:15,5,Sunday,149,13,22,9,193,High
18:30,5,Sunday,126,40,39,8,213,High
18:45,5,Sunday,78,15,14,28,135,High
19:00,5,Sunday,102,15,11,29,157,High
19:15,5,Sunday,96,22,20,12,150,Normal
19:30,5,Sunday,110,24,15,14,163,Normal
19:45,5,Sunday,97,22,17,13,149,Normal
20:00,5,Sunday,53,19,11,18,101,Normal
20:15,5,Sunday,82,8,17,29,136,High
20:30,5,Sunday,91,24,18,29,162,High
20:45,5,Sunday,102,6,14,35,157,High
21:00,5,Sunday,109,6,15,18,148,Normal
21:15,5,Sunday,78,16,13,27,134,High
21:30,5,Sunday,66,12,16,33,127,High
21:45,5,Sunday,100,17,15,22,154,High
22:00,5,Sunday,15,1,1,25,42,Normal
22:15,5,Sunday,16,1,0,33,50,Normal
22:30,5,Sunday,19,4,0,26,49,Normal
22:45,5,Sunday,10,0,1,34,45,Normal
23:00,5,Sunday,14,0,0,28,42,Normal
23:15,5,Sunday,13,2,0,22,37,Normal
23:30,5,Sunday,18,5,1,20,44,Normal
23:45,5,Sunday,18,4,0,18,40,Normal
00:00,6,Monday,11,3,0,26,40,Normal
00:15,6,Monday,13,1,0,24,38,Normal
00:30,6,Monday,19,5,1,15,40,Normal
00:45,6,Monday,11,3,1,28,43,Normal
01:00,6,Monday,11,1,1,40,53,Normal
01:15,6,Monday,18,4,1,28,51,Normal
01:30,6,Monday,15,2,1,16,34,Normal
01:45,6,Monday,20,0,0,27,47,Normal
02:00,6,Monday,14,5,0,17,36,Normal
02:15,6,Monday,11,3,1,10,25,Low
02:30,6,Monday,18,5,0,22,45,Normal
02:45,6,Monday,12,4,0,16,32,Normal
03:00,6,Monday,10,2,0,24,36,Normal
03:15,6,Monday,20,0,1,36,57,Normal
03:30,6,Monday,20,1,0,29,50,Normal
03:45,6,Monday,16,4,0,24,44,Normal
04:00,6,Monday,18,3,0,22,43,Normal
04:15,6,Monday,88,11,10,3,112,Normal
04:30,6,Monday,114,5,9,7,135,Normal
04:45,6,Monday,103,3,9,17,132,Normal
05:00,6,Monday,81,16,7,14,118,Normal
05:15,6,Monday,94,1,9,3,107,Low
05:30,6,Monday,56,11,9,15,91,Normal
05:45,6,Monday,80,16,5,10,111,Low
06:00,6,Monday,138,35,47,4,224,High
06:15,6,Monday,123,27,22,4,176,High
06:30,6,Monday,114,30,36,2,182,High
06:45,6,Monday,122,30,37,2,191,High
07:00,6,Monday,148,10,28,2,188,High
07:15,6,Monday,127,38,48,0,213,High
07:30,6,Monday,113,32,44,1,190,High
07:45,6,Monday,131,26,40,1,198,High
08:00,6,Monday,108,27,44,5,184,High
08:15,6,Monday,109,19,49,3,180,High
08:30,6,Monday,125,15,28,3,171,High
08:45,6,Monday,139,30,35,4,208,High
09:00,6,Monday,103,35,50,2,190,High
09:15,6,Monday,64,13,40,12,129,High
09:30,6,Monday,79,1,10,30,120,High
09:45,6,Monday,50,2,7,14,73,Normal
10:00,6,Monday,84,18,18,28,148,High
10:15,6,Monday,99,16,39,26,180,High
10:30,6,Monday,42,3,27,18,90,Normal
10:45,6,Monday,53,2,29,24,108,Normal
11:00,6,Monday,63,10,8,28,109,Normal
11:15,6,Monday,24,8,3,20,55,Normal
11:30,6,Monday,46,8,6,26,86,Normal
11:45,6,Monday,20,7,8,26,61,Normal
12:00,6,Monday,41,8,7,27,83,Normal
12:15,6,Monday,44,5,3,28,80,Normal
12:30,6,Monday,33,6,14,28,81,Normal
12:45,6,Monday,30,9,7,25,71,Normal
13:00,6,Monday,68,7,5,25,105,Normal
13:15,6,Monday,28,29,26,5,88,Normal
13:30,6,Monday,96,20,14,18,148,Normal
13:45,6,Monday,24,15,26,13,78,Normal
14:00,6,Monday,70,21,32,18,141,High
14:15,6,Monday,49,21,11,20,101,Normal
14:30,6,Monday,51,22,12,16,101,Normal
14:45,6,Monday,84,12,15,15,126,Normal
15:00,6,Monday,99,18,7,20,144,Normal
15:15,6,Monday,106,10,9,8,133,Normal
15:30,6,Monday,6,11,34,20,71,Normal
15:45,6,Monday,59,29,15,16,119,Normal
16:00,6,Monday,139,25,41,5,210,High
16:15,6,Monday,109,12,49,6,176,High
16:30,6,Monday,124,24,47,9,204,High
16:45,6,Monday,135,29,39,7,210,High
17:00,6,Monday,137,15,37,7,196,High
17:15,6,Monday,119,28,46,9,202,High
17:30,6,Monday,127,21,28,5,181,High
17:45,6,Monday,109,37,44,9,199,High
18:00,6,Monday,145,27,35,7,214,High
18:15,6,Monday,133,36,28,6,203,High
18:30,6,Monday,138,19,36,5,198,High
18:45,6,Monday,73,5,20,10,108,Normal
19:00,6,Monday,83,11,14,33,141,High
19:15,6,Monday,89,8,10,19,126,Normal
19:30,6,Monday,99,19,18,24,160,High
19:45,6,Monday,54,17,14,8,93,Low
20:00,6,Monday,58,18,14,6,96,Low
20:15,6,Monday,56,16,12,9,93,Low
20:30,6,Monday,77,6,20,5,108,Normal
20:45,6,Monday,85,6,18,17,126,Normal
21:00,6,Monday,105,14,13,32,164,High
21:15,6,Monday,96,21,11,24,152,High
21:30,6,Monday,66,22,17,16,121,Normal
21:45,6,Monday,88,15,19,14,136,Normal
22:00,6,Monday,16,1,1,24,42,Normal
22:15,6,Monday,13,1,0,11,25,Low
22:30,6,Monday,13,5,1,23,42,Normal
22:45,6,Monday,19,5,0,37,61,Normal
23:00,6,Monday,19,1,0,31,51,Normal
23:15,6,Monday,11,5,0,19,35,Normal
23:30,6,Monday,18,3,0,32,53,Normal
23:45,6,Monday,17,1,1,38,57,Normal
00:00,7,Tuesday,17,3,0,20,40,Normal
00:15,7,Tuesday,18,4,1,19,42,Normal
00:30,7,Tuesday,19,3,0,24,46,Normal
00:45,7,Tuesday,16,3,0,15,34,Normal
01:00,7,Tuesday,12,5,1,21,39,Normal
01:15,7,Tuesday,17,3,0,36,56,Normal
01:30,7,Tuesday,19,4,1,21,45,Normal
01:45,7,Tuesday,13,5,0,20,38,Normal
02:00,7,Tuesday,14,0,1,37,52,Normal
02:15,7,Tuesday,14,5,0,39,58,Normal
02:30,7,Tuesday,13,1,0,19,33,Normal
02:45,7,Tuesday,18,5,1,25,49,Normal
03:00,7,Tuesday,15,1,1,15,32,Normal
03:15,7,Tuesday,19,2,0,30,51,Normal
03:30,7,Tuesday,18,2,1,27,48,Normal
03:45,7,Tuesday,13,1,0,38,52,Normal
04:00,7,Tuesday,19,2,0,32,53,Normal
04:15,7,Tuesday,116,0,1,9,126,Normal
04:30,7,Tuesday,60,12,8,15,95,Normal
04:45,7,Tuesday,82,15,0,19,116,Normal
05:00,7,Tuesday,67,23,7,3,100,Low
05:15,7,Tuesday,59,27,10,18,114,Normal
05:30,7,Tuesday,66,6,9,5,86,Low
05:45,7,Tuesday,120,10,3,16,149,Normal
06:00,7,Tuesday,121,22,30,0,173,High
06:15,7,Tuesday,130,27,39,5,201,High
06:30,7,Tuesday,139,31,44,3,217,High
06:45,7,Tuesday,129,14,43,5,191,High
07:00,7,Tuesday,131,28,43,5,207,High
07:15,7,Tuesday,119,39,24,1,183,High
07:30,7,Tuesday,142,25,34,5,206,High
07:45,7,Tuesday,123,22,22,3,170,High
08:00,7,Tuesday,106,19,38,4,167,Normal
08:15,7,Tuesday,115,39,20,2,176,High
08:30,7,Tuesday,111,17,32,1,161,High
08:45,7,Tuesday,144,26,50,3,223,Normal
09:00,7,Tuesday,126,31,48,2,207,High
09:15,7,Tuesday,73,22,21,29,145,High
09:30,7,Tuesday,28,7,25,18,78,Normal
09:45,7,Tuesday,31,10,40,9,90,Normal
10:00,7,Tuesday,51,14,33,14,112,High
10:15,7,Tuesday,22,7,39,23,91,Normal
10:30,7,Tuesday,46,5,11,21,83,Normal
10:45,7,Tuesday,72,22,21,27,142,High
11:00,7,Tuesday,70,5,5,29,109,Normal
11:15,7,Tuesday,28,9,9,24,70,Normal
11:30,7,Tuesday,44,5,11,23,83,Normal
11:45,7,Tuesday,27,6,13,30,76,Normal
12:00,7,Tuesday,20,6,6,23,55,Normal
12:15,7,Tuesday,29,7,3,28,67,Normal
12:30,7,Tuesday,20,6,5,27,58,Normal
12:45,7,Tuesday,65,9,15,22,111,Normal
13:00,7,Tuesday,36,5,6,20,67,Normal
13:15,7,Tuesday,99,21,21,6,147,Normal
13:30,7,Tuesday,101,21,34,18,174,High
13:45,7,Tuesday,98,29,34,12,173,High
14:00,7,Tuesday,113,20,7,13,153,Normal
14:15,7,Tuesday,75,24,27,7,133,High
14:30,7,Tuesday,71,21,38,11,141,High
14:45,7,Tuesday,119,13,32,7,171,High
15:00,7,Tuesday,114,11,39,13,177,High
15:15,7,Tuesday,99,26,8,11,144,Normal
15:30,7,Tuesday,39,12,21,9,81,Normal
15:45,7,Tuesday,114,26,16,20,176,High
16:00,7,Tuesday,120,32,39,9,200,High
16:15,7,Tuesday,143,24,35,6,208,High
16:30,7,Tuesday,121,28,21,5,175,High
16:45,7,Tuesday,134,23,28,10,195,High
17:00,7,Tuesday,103,13,37,10,163,High
17:15,7,Tuesday,122,12,48,10,192,High
17:30,7,Tuesday,145,39,23,6,213,High
17:45,7,Tuesday,105,13,48,10,176,High
18:00,7,Tuesday,144,13,40,10,207,High
18:15,7,Tuesday,103,18,40,5,166,High
18:30,7,Tuesday,120,15,34,8,177,High
18:45,7,Tuesday,56,19,16,13,104,Normal
19:00,7,Tuesday,56,5,17,14,92,Normal
19:15,7,Tuesday,108,15,13,5,141,Normal
19:30,7,Tuesday,58,23,14,34,129,High
19:45,7,Tuesday,58,13,11,33,115,High
20:00,7,Tuesday,76,24,14,15,129,Normal
20:15,7,Tuesday,69,8,13,28,118,High
20:30,7,Tuesday,54,9,12,10,85,Low
20:45,7,Tuesday,89,7,10,10,116,Normal
21:00,7,Tuesday,110,18,18,10,156,Normal
21:15,7,Tuesday,86,12,17,18,133,Normal
21:30,7,Tuesday,82,7,16,9,114,Normal
21:45,7,Tuesday,102,5,19,11,137,Normal
22:00,7,Tuesday,16,5,0,21,42,Normal
22:15,7,Tuesday,11,3,1,39,54,Normal
22:30,7,Tuesday,18,5,0,11,34,Low
22:45,7,Tuesday,12,0,1,32,45,Normal
23:00,7,Tuesday,15,4,1,39,59,Normal
23:15,7,Tuesday,15,4,0,26,45,Normal
23:30,7,Tuesday,13,1,0,30,44,Normal
23:45,7,Tuesday,12,3,0,28,43,Normal
00:00,8,Wednesday,17,2,1,20,40,Normal
00:15,8,Wednesday,14,5,1,33,53,Normal
00:30,8,Wednesday,16,3,1,11,31,Low
00:45,8,Wednesday,18,2,1,13,34,Normal
01:00,8,Wednesday,12,2,1,17,32,Normal
01:15,8,Wednesday,17,4,1,15,37,Normal
01:30,8,Wednesday,18,1,1,25,45,Normal
01:45,8,Wednesday,20,1,1,10,32,Low
02:00,8,Wednesday,15,1,0,21,37,Normal
02:15,8,Wednesday,11,3,1,34,49,Normal
02:30,8,Wednesday,19,0,1,13,33,Normal
02:45,8,Wednesday,10,3,0,14,27,Normal
03:00,8,Wednesday,17,5,1,17,40,Normal
03:15,8,Wednesday,16,1,0,11,28,Low
03:30,8,Wednesday,11,0,1,33,45,Normal
03:45,8,Wednesday,10,5,0,39,54,Normal
04:00,8,Wednesday,12,3,0,32,47,Normal
04:15,8,Wednesday,106,16,10,10,142,Normal
04:30,8,Wednesday,69,18,0,12,99,Low
04:45,8,Wednesday,103,26,6,12,147,Normal
05:00,8,Wednesday,99,25,6,6,136,Normal
05:15,8,Wednesday,85,9,4,11,109,Low
05:30,8,Wednesday,109,0,3,8,120,Normal
05:45,8,Wednesday,106,27,1,6,140,Normal
06:00,8,Wednesday,133,28,31,3,195,High
06:15,8,Wednesday,108,39,34,5,186,High
06:30,8,Wednesday,101,12,48,1,162,High
06:45,8,Wednesday,145,11,29,1,186,High
07:00,8,Wednesday,112,33,29,3,177,High
07:15,8,Wednesday,111,18,32,4,165,High
07:30,8,Wednesday,133,39,44,2,218,High
07:45,8,Wednesday,115,34,37,5,191,High
08:00,8,Wednesday,135,35,38,3,211,High
08:15,8,Wednesday,142,40,28,3,213,High
08:30,8,Wednesday,124,11,27,2,164,High
08:45,8,Wednesday,122,29,31,5,187,High
09:00,8,Wednesday,101,19,23,5,148,Normal
09:15,8,Wednesday,72,5,15,20,112,Normal
09:30,8,Wednesday,100,13,23,9,145,Normal
09:45,8,Wednesday,32,10,33,8,83,Normal
10:00,8,Wednesday,42,25,37,12,116,High
10:15,8,Wednesday,81,25,40,20,166,High
10:30,8,Wednesday,56,18,9,23,106,Normal
10:45,8,Wednesday,84,9,31,17,141,High
11:00,8,Wednesday,36,9,8,28,81,Normal
11:15,8,Wednesday,32,5,11,27,75,Normal
11:30,8,Wednesday,26,7,15,27,75,Normal
11:45,8,Wednesday,34,5,5,22,66,Normal
12:00,8,Wednesday,66,9,6,30,111,Normal
12:15,8,Wednesday,69,10,4,24,107,Normal
12:30,8,Wednesday,44,7,9,20,80,Normal
12:45,8,Wednesday,58,10,5,27,100,Normal
13:00,8,Wednesday,27,6,14,30,77,Normal
13:15,8,Wednesday,19,21,25,15,80,Normal
13:30,8,Wednesday,39,15,30,8,92,Normal
13:45,8,Wednesday,109,21,10,12,152,Normal
14:00,8,Wednesday,93,10,9,15,127,Normal
14:15,8,Wednesday,73,16,12,11,112,Normal
14:30,8,Wednesday,111,18,29,16,174,High
14:45,8,Wednesday,37,20,10,19,86,Normal
15:00,8,Wednesday,74,23,13,20,130,Normal
15:15,8,Wednesday,32,28,35,6,101,Normal
15:30,8,Wednesday,34,23,19,17,93,Normal
15:45,8,Wednesday,59,25,9,20,113,Normal
16:00,8,Wednesday,145,12,24,8,189,High
16:15,8,Wednesday,118,17,28,8,171,High
16:30,8,Wednesday,145,20,47,8,220,High
16:45,8,Wednesday,140,25,46,10,221,High
17:00,8,Wednesday,120,35,43,7,205,High
17:15,8,Wednesday,126,24,31,7,188,High
17:30,8,Wednesday,106,22,43,5,176,High
17:45,8,Wednesday,137,40,28,9,214,High
18:00,8,Wednesday,108,40,25,6,179,High
18:15,8,Wednesday,135,15,50,6,206,High
18:30,8,Wednesday,121,21,49,8,199,High
18:45,8,Wednesday,59,6,20,6,91,Normal
19:00,8,Wednesday,59,13,18,27,117,High
19:15,8,Wednesday,103,7,15,15,140,Normal
19:30,8,Wednesday,56,14,14,31,115,High
19:45,8,Wednesday,106,23,12,9,150,Normal
20:00,8,Wednesday,109,5,16,17,147,Normal
20:15,8,Wednesday,110,5,20,11,146,Normal
20:30,8,Wednesday,86,15,15,23,139,High
20:45,8,Wednesday,91,18,19,26,154,High
21:00,8,Wednesday,99,19,15,28,161,High
21:15,8,Wednesday,93,14,20,17,144,Normal
21:30,8,Wednesday,89,25,13,23,150,High
21:45,8,Wednesday,107,15,12,24,158,High
22:00,8,Wednesday,16,5,0,14,35,Normal
22:15,8,Wednesday,14,5,1,20,40,Normal
22:30,8,Wednesday,18,3,0,24,45,Normal
22:45,8,Wednesday,12,3,0,40,55,Normal
23:00,8,Wednesday,14,4,1,27,46,Normal
23:15,8,Wednesday,18,5,1,15,39,Normal
23:30,8,Wednesday,10,4,1,23,38,Normal
23:45,8,Wednesday,10,5,0,14,29,Normal
00:00,9,Thursday,14,3,0,28,45,Normal
00:15,9,Thursday,10,2,0,38,50,Normal
00:30,9,Thursday,19,0,0,32,51,Normal
00:45,9,Thursday,20,3,0,19,42,Normal
01:00,9,Thursday,18,3,0,14,35,Normal
01:15,9,Thursday,11,2,0,12,25,Low
01:30,9,Thursday,17,1,1,13,32,Normal
01:45,9,Thursday,10,0,1,36,47,Normal
02:00,9,Thursday,17,0,0,32,49,Normal
02:15,9,Thursday,20,5,1,22,48,Normal
02:30,9,Thursday,12,3,0,17,32,Normal
02:45,9,Thursday,13,0,0,31,44,Normal
03:00,9,Thursday,11,1,1,35,48,Normal
03:15,9,Thursday,18,2,0,19,39,Normal
03:30,9,Thursday,15,0,1,24,40,Normal
03:45,9,Thursday,14,3,0,25,42,Normal
04:00,9,Thursday,12,0,1,16,29,Normal
04:15,9,Thursday,85,24,5,5,119,Normal
04:30,9,Thursday,71,22,5,2,100,Low
04:45,9,Thursday,108,4,5,3,120,Normal
05:00,9,Thursday,63,29,5,15,112,Normal
05:15,9,Thursday,62,12,3,18,95,Normal
05:30,9,Thursday,118,15,3,11,147,Normal
05:45,9,Thursday,90,21,2,14,127,Normal
06:00,9,Thursday,141,30,31,1,203,High
06:15,9,Thursday,126,31,33,2,192,High
06:30,9,Thursday,112,26,30,4,172,High
06:45,9,Thursday,112,12,38,4,166,High
07:00,9,Thursday,144,14,33,4,195,High
07:15,9,Thursday,127,13,36,1,177,High
07:30,9,Thursday,146,10,44,5,205,High
07:45,9,Thursday,146,22,26,4,198,High
08:00,9,Thursday,101,10,48,5,164,High
08:15,9,Thursday,104,19,24,4,151,Normal
08:30,9,Thursday,150,20,43,0,213,High
08:45,9,Thursday,110,35,45,2,192,High
09:00,9,Thursday,139,15,28,2,184,High
09:15,9,Thursday,99,17,32,7,155,High
09:30,9,Thursday,22,15,7,19,63,Normal
09:45,9,Thursday,11,12,21,24,68,Normal
10:00,9,Thursday,47,20,18,16,101,Normal
10:15,9,Thursday,54,1,35,26,116,High
10:30,9,Thursday,26,16,13,16,71,Normal
10:45,9,Thursday,99,18,39,19,175,High
11:00,9,Thursday,31,9,11,28,79,Normal
11:15,9,Thursday,24,8,13,23,68,Normal
11:30,9,Thursday,21,7,9,20,57,Normal
11:45,9,Thursday,60,10,5,25,100,Normal
12:00,9,Thursday,29,9,12,21,71,Normal
12:15,9,Thursday,37,7,14,28,86,Normal
12:30,9,Thursday,53,7,11,22,93,Normal
12:45,9,Thursday,35,5,15,25,80,Normal
13:00,9,Thursday,53,6,10,28,97,Normal
13:15,9,Thursday,114,18,17,8,157,Normal
13:30,9,Thursday,95,28,22,9,154,Normal
13:45,9,Thursday,62,23,38,19,142,High
14:00,9,Thursday,70,28,12,12,122,Normal
14:15,9,Thursday,35,20,10,8,73,Low
14:30,9,Thursday,60,23,10,20,113,Normal
14:45,9,Thursday,40,22,25,9,96,Normal
15:00,9,Thursday,53,21,6,11,91,Low
15:15,9,Thursday,99,16,38,7,160,High
15:30,9,Thursday,86,21,31,18,156,High
15:45,9,Thursday,79,28,35,13,155,High
16:00,9,Thursday,146,25,33,8,212,High
16:15,9,Thursday,116,24,36,6,182,High
16:30,9,Thursday,107,14,44,5,170,High
16:45,9,Thursday,115,20,27,9,171,High
17:00,9,Thursday,113,23,43,6,185,High
17:15,9,Thursday,102,20,31,5,158,High
17:30,9,Thursday,138,27,21,7,193,High
17:45,9,Thursday,146,13,38,9,206,High
18:00,9,Thursday,139,33,41,7,220,High
18:15,9,Thursday,130,24,48,9,211,High
18:30,9,Thursday,135,31,34,8,208,High
18:45,9,Thursday,106,22,16,20,164,Normal
19:00,9,Thursday,109,23,14,26,172,High
19:15,9,Thursday,108,24,19,10,161,Normal
19:30,9,Thursday,50,16,16,11,93,Normal
19:45,9,Thursday,102,22,17,10,151,Normal
20:00,9,Thursday,72,25,10,27,134,High
20:15,9,Thursday,91,13,18,13,135,Normal
20:30,9,Thursday,67,19,11,8,105,Low
20:45,9,Thursday,61,14,10,5,90,Low
21:00,9,Thursday,107,13,14,28,162,High
21:15,9,Thursday,91,5,12,34,142,High
21:30,9,Thursday,106,18,13,27,164,High
21:45,9,Thursday,107,14,10,18,149,Normal
22:00,9,Thursday,17,4,1,20,42,Normal
22:15,9,Thursday,11,4,1,30,46,Normal
22:30,9,Thursday,11,4,0,23,38,Normal
22:45,9,Thursday,16,3,1,36,56,Normal
23:00,9,Thursday,11,0,1,30,42,Normal
23:15,9,Thursday,15,4,1,25,45,Normal
23:30,9,Thursday,16,5,0,27,48,Normal
23:45,9,Thursday,14,3,1,15,33,Normal
00:00,10,Friday,109,12,25,8,154,Low
00:15,10,Friday,167,152,13,47,379,Low
00:30,10,Friday,117,175,9,45,346,Normal
00:45,10,Friday,123,82,16,0,221,Normal
01:00,10,Friday,137,166,28,50,381,Normal
01:15,10,Friday,58,44,16,45,163,Low
01:30,10,Friday,62,90,15,17,184,Low
01:45,10,Friday,80,140,9,42,271,High
02:00,10,Friday,293,73,6,2,374,High
02:15,10,Friday,41,60,3,41,145,Low
02:30,10,Friday,42,21,10,4,77,Normal
02:45,10,Friday,249,78,28,21,376,Normal
03:00,10,Friday,27,14,29,30,100,Low
03:15,10,Friday,103,179,1,49,332,High
03:30,10,Friday,121,81,17,15,234,Normal
03:45,10,Friday,276,188,15,7,486,Normal
04:00,10,Friday,300,17,25,6,348,High
04:15,10,Friday,98,38,11,45,192,Low
04:30,10,Friday,159,31,12,13,215,Normal
04:45,10,Friday,135,159,9,36,339,High
05:00,10,Friday,86,28,11,37,162,Low
05:15,10,Friday,132,119,27,43,321,Normal
05:30,10,Friday,136,32,19,6,193,Normal
05:45,10,Friday,299,24,20,3,346,Low
06:00,10,Friday,282,49,4,34,369,Low
06:15,10,Friday,182,173,4,18,377,High
06:30,10,Friday,203,102,15,10,330,High
06:45,10,Friday,164,55,16,11,246,Low
07:00,10,Friday,79,159,14,7,259,Normal
07:15,10,Friday,247,139,28,26,440,Normal
07:30,10,Friday,29,100,15,32,176,Normal
07:45,10,Friday,71,14,0,9,94,High
08:00,10,Friday,268,35,8,37,348,Normal
08:15,10,Friday,174,70,1,17,262,Normal
08:30,10,Friday,71,128,24,17,240,Normal
08:45,10,Friday,197,17,25,18,257,Low
09:00,10,Friday,176,41,15,26,258,High
09:15,10,Friday,212,192,17,40,461,Low
09:30,10,Friday,159,100,26,31,316,Normal
09:45,10,Friday,77,52,8,28,165,High
10:00,10,Friday,202,141,14,14,371,Normal
10:15,10,Friday,182,142,12,39,375,High
10:30,10,Friday,76,113,6,6,201,High
10:45,10,Friday,75,27,3,3,108,Low
11:00,10,Friday,211,137,7,40,395,Normal
11:15,10,Friday,280,136,0,18,434,Low
11:30,10,Friday,125,62,25,24,236,Normal
11:45,10,Friday,226,32,20,30,308,Low
12:00,10,Friday,61,186,18,6,271,High
12:15,10,Friday,241,89,17,45,392,Low
12:30,10,Friday,183,60,23,37,303,High
12:45,10,Friday,109,24,18,38,189,Low
13:00,10,Friday,136,156,10,23,325,High
13:15,10,Friday,98,124,19,10,251,High
13:30,10,Friday,40,32,23,48,143,Low
13:45,10,Friday,205,50,12,3,270,Low
14:00,10,Friday,215,79,0,40,334,Normal
14:15,10,Friday,250,86,20,40,396,High
14:30,10,Friday,241,142,21,7,411,Normal
14:45,10,Friday,44,30,10,34,118,High
15:00,10,Friday,176,81,27,3,287,Low
15:15,10,Friday,153,47,10,49,259,Low
15:30,10,Friday,250,144,7,33,434,High
15:45,10,Friday,234,85,9,5,333,Normal
16:00,10,Friday,272,24,19,18,333,Low
16:15,10,Friday,242,98,10,0,350,Normal
16:30,10,Friday,170,59,20,16,265,Normal
16:45,10,Friday,195,163,19,23,400,High
17:00,10,Friday,243,96,7,3,349,High
17:15,10,Friday,39,188,8,25,260,High
17:30,10,Friday,127,107,21,20,275,Normal
17:45,10,Friday,164,194,12,32,402,Normal
18:00,10,Friday,115,128,15,50,308,High
18:15,10,Friday,160,154,2,20,336,High
18:30,10,Friday,138,36,2,14,190,Normal
18:45,10,Friday,129,146,24,23,322,Normal
19:00,10,Friday,292,139,5,8,444,High
19:15,10,Friday,154,68,10,47,279,High
19:30,10,Friday,165,80,4,4,253,Normal
19:45,10,Friday,238,84,0,15,337,Low
20:00,10,Friday,195,35,12,13,255,Normal
20:15,10,Friday,30,122,6,22,180,High
20:30,10,Friday,75,65,30,26,196,Low
20:45,10,Friday,88,195,1,4,288,Normal
21:00,10,Friday,105,67,3,45,220,Normal
21:15,10,Friday,256,125,22,29,432,Normal
21:30,10,Friday,211,38,13,29,291,Normal
21:45,10,Friday,164,43,8,22,237,High
22:00,10,Friday,108,42,8,30,188,High
22:15,10,Friday,141,162,19,28,350,High
22:30,10,Friday,58,42,0,38,138,Low
22:45,10,Friday,209,69,24,12,314,Low
23:00,10,Friday,247,97,18,1,363,Low
23:15,10,Friday,179,125,17,9,330,Low
23:30,10,Friday,77,166,30,27,300,Normal
23:45,10,Friday,76,133,0,48,257,Normal
00:00,11,Saturday,24,187,5,1,217,High
00:15,11,Saturday,293,97,24,13,427,Normal
00:30,11,Saturday,255,68,27,28,378,Low
00:45,11,Saturday,43,133,21,8,205,Normal
01:00,11,Saturday,102,171,14,34,321,High
01:15,11,Saturday,215,132,0,37,384,High
01:30,11,Saturday,297,56,2,11,366,Normal
01:45,11,Saturday,143,79,15,15,252,High
02:00,11,Saturday,136,72,3,47,258,Normal
02:15,11,Saturday,180,152,0,3,335,High
02:30,11,Saturday,53,200,16,24,293,High
02:45,11,Saturday,68,152,18,10,248,Low
03:00,11,Saturday,93,61,0,23,177,High
03:15,11,Saturday,97,166,0,37,300,Normal
03:30,11,Saturday,158,116,20,7,301,High
03:45,11,Saturday,215,187,23,32,457,Low
04:00,11,Saturday,180,182,27,26,415,Low
04:15,11,Saturday,266,115,0,0,381,Low
04:30,11,Saturday,274,144,25,40,483,High
04:45,11,Saturday,36,102,27,14,179,Normal
05:00,11,Saturday,182,91,20,23,316,Low
05:15,11,Saturday,99,79,18,2,198,Normal
05:30,11,Saturday,75,41,2,12,130,Normal
05:45,11,Saturday,24,188,11,0,223,Low
06:00,11,Saturday,197,81,6,33,317,Normal
06:15,11,Saturday,194,53,13,36,296,Normal
06:30,11,Saturday,81,197,2,3,283,Low
06:45,11,Saturday,85,194,8,38,325,Low
07:00,11,Saturday,196,112,8,42,358,Normal
07:15,11,Saturday,216,31,12,41,300,Low
07:30,11,Saturday,279,53,27,8,367,Normal
07:45,11,Saturday,107,108,7,30,252,High
08:00,11,Saturday,221,197,3,0,421,Normal
08:15,11,Saturday,91,77,13,31,212,Low
08:30,11,Saturday,141,53,29,12,235,High
08:45,11,Saturday,193,95,8,26,322,Low
09:00,11,Saturday,211,128,27,38,404,Low
09:15,11,Saturday,43,149,19,26,237,High
09:30,11,Saturday,253,178,4,15,450,Normal
09:45,11,Saturday,80,35,21,35,171,Low
10:00,11,Saturday,134,145,29,6,314,High
10:15,11,Saturday,228,100,18,9,355,Normal
10:30,11,Saturday,194,65,9,31,299,High
